abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
49.89,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,0.86,0.0,0.0,14.58,0.0,5.59,10.16,2.58,15.02,3.09,63.19,1.77,11.05,9.46,6.45,0.43,0.44,124.3,82.58,241.17,660.34,55.24,43.44,257.2,11.04,78.18,9.28,1.63,4.86,23.86,0.88,29.59,219.35,0.0,8.4,0.88,0.88,8.84,0.86,0.0,0.0,6.02,5.125634596,8.643153527,32.2
38.1,0.0,0.83,0.42,0.0,0.0,0.42,9.64,5.0,0.43,3.85,0.86,8.81,0.0,2.57,8.38,4.71,8.33,0.83,61.61,7.12,9.22,7.28,5.99,0.86,2.92,130.99,100.17,270.42,670.02,78.63,46.23,271.4,17.08,84.58,8.75,1.58,7.96,24.31,7.92,22.61,193.07,2.08,9.22,0.42,1.26,3.35,0.43,0.0,0.0,0.43,6.692482794,9.286343612000001,39.25862069
59.47,4.56,2.07,5.39,0.0,0.42,3.33,5.0,5.39,16.03,2.11,2.95,12.92,2.49,8.86,0.83,10.54,18.67,1.66,54.19,6.67,22.09,12.23,7.17,1.27,0.41,223.53,131.17,241.91,497.93,52.0,32.9,175.03,4.98,43.98,2.49,1.59,3.33,38.35,34.85,19.92,198.65,0.41,16.67,0.42,2.08,9.59,10.12,0.0,0.0,4.22,4.387319486,6.694805195,33.34782609
43.5,0.82,1.23,0.41,0.0,0.0,0.41,8.63,9.85,0.84,1.25,0.0,17.27,0.0,10.04,5.35,5.86,13.95,0.82,63.73,3.29,9.87,13.38,10.04,1.67,0.41,108.74,94.94,245.38,631.21,63.27,39.31,244.25,9.03,68.94,8.21,1.59,7.4,27.96,7.39,25.87,171.89,0.41,6.99,0.41,0.41,7.4,0.0,0.0,0.0,0.42,4.86805936,8.413385827,30.88
48.93,0.0,0.0,0.39,0.0,0.0,0.0,3.92,1.93,1.99,0.0,2.39,5.48,0.0,12.73,9.4,5.57,9.67,0.0,39.17,6.27,13.71,7.56,1.59,0.8,0.39,130.87,101.43,303.41,578.12,46.42,24.66,207.24,8.51,73.53,5.8,1.61,1.57,26.64,11.22,30.47,260.94,1.16,7.83,1.57,0.39,5.48,0.0,0.0,0.39,0.0,8.419954849,8.972222222000001,30.02469136
58.38,1.16,1.16,0.77,0.0,0.4,0.39,5.82,2.7,0.8,2.4,0.8,4.66,0.77,4.0,5.05,7.6,13.14,0.77,41.54,3.88,7.76,7.2,2.4,0.4,0.77,170.33,78.37,268.93,555.86,46.5,34.39,217.91,11.99,53.32,3.48,1.59,4.66,27.56,18.93,27.06,291.48,0.39,11.26,3.11,0.39,10.09,4.8,0.4,0.39,0.0,5.6034280910000005,8.960159362999999,29.86419753
34.25,0.77,1.92,0.77,0.38,0.79,0.0,8.87,6.14,5.12,1.57,3.15,11.18,2.3,6.69,5.78,9.45,17.64,0.0,59.78,6.56,19.28,7.09,1.57,0.39,3.07,180.71,94.09,228.23,504.8,30.42,29.53,188.98,10.76,38.74,3.45,1.57,1.54,27.77,42.19,25.34,249.61,0.38,14.65,1.16,1.54,8.48,8.27,0.0,0.77,0.0,5.916505441,8.3003663,29.59036145
21.34,1.51,5.29,0.76,0.0,0.0,0.0,6.46,4.54,5.93,4.74,1.58,9.12,0.0,6.72,2.66,8.3,19.28,1.13,55.89,10.65,15.21,8.69,5.14,1.58,0.76,155.67,116.55,260.11,545.25,34.11,12.25,158.44,8.33,65.78,3.02,1.5,2.28,34.98,28.36,34.08,191.23,0.0,12.93,1.52,1.52,8.37,5.53,0.0,1.13,10.67,4.4617537469999995,7.057324841000001,24.04950495
60.7,1.16,0.77,1.54,0.39,0.0,0.77,3.87,1.16,3.59,1.6,0.4,6.97,0.0,4.79,8.14,9.19,10.81,0.39,44.56,7.36,15.5,12.78,1.6,0.0,0.39,155.35,111.82,283.89,599.07,59.2,29.55,228.43,18.93,71.46,5.41,1.64,1.55,24.02,10.81,23.17,274.36,1.16,12.79,1.55,2.32,8.91,2.0,0.0,0.39,0.4,5.539982514,8.77734375,33.28767123
72.26,1.94,2.33,1.94,0.0,0.0,1.96,5.88,1.16,4.39,2.0,0.4,6.67,0.0,9.98,6.66,4.39,7.37,0.0,33.71,1.57,7.84,9.18,0.8,0.0,0.0,151.7,90.22,317.95,599.69,57.5,39.12,242.71,17.48,80.26,6.98,1.62,1.18,20.78,15.9,27.59,271.06,5.82,10.98,1.57,1.18,13.33,3.59,0.0,0.0,0.0,7.980158436,9.83982684,31.51948052
40.98,0.4,0.81,0.81,0.0,0.0,0.0,2.04,2.83,1.23,1.64,0.0,4.47,0.0,4.1,8.14,3.69,14.55,1.21,44.79,6.11,9.36,5.33,0.0,0.41,0.4,148.77,79.1,285.37,545.82,46.69,32.79,214.34,17.0,64.67,2.83,1.64,2.85,35.83,15.76,30.41,309.43,2.02,10.59,0.81,1.22,12.62,0.82,0.0,0.81,0.82,6.825582514,9.512931034,33.84285714
