abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
28.59,3.71,7.43,4.13,0.83,1.63,0.83,2.48,6.19,28.19,6.13,1.63,8.66,2.06,12.25,4.54,13.21,25.59,0.41,62.32,3.71,11.97,11.03,1.63,1.23,2.48,251.23,130.72,189.02,546.43,33.02,30.64,162.17,5.37,42.51,2.89,1.47,1.24,39.62,5.78,40.86,303.92,1.24,18.98,2.06,0.41,14.86,1.63,0.0,1.24,0.41,5.14,7.38,23.47
40.76,2.65,5.74,7.95,0.0,1.72,3.09,3.53,11.92,1.29,0.86,5.58,12.36,4.42,6.44,3.53,15.01,29.14,6.18,74.17,4.86,15.89,15.87,4.72,0.43,5.3,215.79,151.87,212.36,602.3,43.27,20.59,188.76,7.51,47.68,4.42,1.49,1.77,30.91,24.72,37.56,229.94,1.32,10.6,0.0,0.0,9.71,6.86,0.0,2.65,3.0,3.69,6.66,23.79
23.87,0.85,6.79,3.39,3.82,0.82,0.85,9.33,8.06,18.93,2.47,4.53,19.07,2.12,13.17,1.7,15.27,26.72,1.7,80.58,9.33,19.93,22.63,6.17,6.58,3.82,281.89,187.24,170.91,516.12,25.87,9.47,129.63,11.03,25.45,2.97,1.4,0.42,35.62,37.32,43.68,223.87,2.12,16.96,1.7,1.27,18.24,17.7,0.0,1.7,1.23,4.79,8.04,26.94
15.03,2.87,6.15,2.05,0.0,1.29,1.23,0.82,4.1,1.72,0.0,1.29,18.86,2.05,21.47,9.43,19.68,19.27,2.05,66.42,2.05,32.8,10.73,0.86,0.86,1.64,221.55,133.53,188.19,509.02,20.92,10.73,133.96,4.51,33.21,1.64,1.44,0.41,30.34,22.55,47.95,284.24,1.64,15.99,3.69,6.56,14.76,45.08,0.0,1.64,0.0,2.97,5.34,22.76
25.15,2.57,4.29,2.57,2.14,1.26,0.43,4.29,3.43,1.26,3.77,2.1,8.15,2.57,6.71,8.58,16.72,20.15,2.14,55.32,7.72,12.44,8.8,1.26,0.42,2.14,219.2,142.92,210.12,537.08,32.59,11.32,117.77,10.72,39.02,4.29,1.42,2.57,28.3,30.02,46.29,280.39,2.14,19.73,1.29,1.72,14.15,16.35,0.0,2.57,0.0,4.65,7.67,24.37
37.31,0.42,5.1,2.97,0.0,0.0,1.7,4.25,9.77,2.49,0.0,5.8,13.17,4.25,12.44,3.82,13.17,30.6,2.12,66.72,5.1,25.5,13.68,1.24,1.66,1.27,206.05,143.03,190.82,541.01,39.94,27.78,233.0,14.02,42.5,1.7,1.48,2.55,45.9,12.75,26.35,180.35,2.97,9.77,1.27,2.55,8.92,16.58,0.0,0.85,2.49,4.43,7.7,29.14
32.15,1.24,3.29,3.29,0.41,1.67,1.24,8.23,10.7,26.72,16.7,2.51,19.34,2.47,10.02,9.06,11.12,28.0,0.0,83.99,6.18,16.47,12.53,4.59,1.25,2.06,247.6,114.82,179.09,521.4,26.35,25.47,171.61,8.23,33.35,4.94,1.5,2.06,22.23,19.76,37.04,278.5,5.35,12.35,1.65,1.24,13.17,13.78,0.0,0.82,0.0,5.93,8.14,32.25
24.52,2.49,10.78,3.73,2.49,7.76,1.66,16.59,5.81,21.25,21.25,3.27,12.85,3.73,14.3,2.49,17.42,28.62,1.24,63.46,7.88,17.01,13.08,2.04,0.82,1.66,283.2,165.1,204.48,515.14,20.32,8.58,93.99,6.64,33.18,4.98,1.37,0.41,29.86,21.57,41.48,202.29,4.15,13.69,0.41,1.66,13.27,12.26,0.0,1.24,0.0,5.07,6.92,30.77
19.35,7.21,12.81,9.21,0.0,15.8,2.0,17.21,20.82,22.12,0.0,7.5,18.41,4.8,26.46,3.2,16.81,29.22,1.6,80.46,8.41,17.21,13.03,3.95,1.18,6.0,321.88,167.06,116.49,490.2,28.02,11.45,124.8,4.8,15.61,2.4,1.34,1.2,23.62,22.82,39.22,192.34,4.0,14.01,0.4,0.8,11.21,47.79,0.39,2.4,0.39,4.91,7.24,19.92
14.59,4.53,16.89,4.94,4.53,10.94,3.71,5.77,5.77,9.72,17.83,0.41,13.18,2.06,11.75,8.65,9.48,15.25,2.47,70.05,3.71,11.95,8.91,2.03,0.41,1.24,223.66,104.13,184.18,507.62,14.01,4.46,129.66,5.77,25.55,2.88,1.4,3.3,29.25,47.38,53.11,275.93,1.24,12.77,1.24,1.24,15.66,12.16,0.0,1.24,0.0,3.78,6.3,19.56
43.04,1.61,2.02,1.61,0.4,0.0,1.61,2.02,6.86,2.51,5.01,0.0,5.65,1.21,6.27,10.49,8.88,23.81,0.81,64.57,5.25,23.0,9.61,1.25,0.0,2.02,229.42,97.79,177.56,499.39,33.1,29.67,160.05,11.7,43.18,4.04,1.57,1.61,31.07,39.14,32.3,237.78,1.61,22.6,1.21,1.21,23.41,16.72,0.0,2.02,0.84,6.1,9.01,30.89
52.52,0.43,1.74,0.43,0.0,0.43,0.43,3.04,3.04,3.87,3.01,0.0,10.86,-2.17,10.76,10.43,11.3,11.73,0.87,48.67,4.35,20.43,10.33,1.72,0.86,1.3,216.53,105.04,220.34,523.12,40.42,46.49,204.48,18.69,55.19,2.61,1.56,1.74,34.33,17.82,26.61,242.79,0.87,13.91,0.43,0.87,15.65,19.37,0.43,0.0,3.01,5.48,9.41,24.24
26.73,3.88,8.19,7.33,2.16,2.06,2.59,8.62,15.52,5.76,0.41,4.52,12.06,6.9,10.28,6.03,20.69,28.02,1.29,87.5,10.78,23.71,15.62,3.29,0.82,2.59,244.65,133.63,178.02,519.4,25.45,14.8,148.03,10.34,29.74,2.59,1.42,2.16,33.19,41.38,37.93,238.08,2.16,10.34,2.59,1.29,12.93,19.33,1.23,1.72,2.47,4.07,7.08,25.14
31.7,1.3,6.5,4.77,0.0,0.0,2.6,3.04,9.97,18.17,0.85,1.69,15.18,2.6,6.34,5.64,13.44,24.72,1.3,76.76,7.37,20.38,12.68,3.8,0.42,3.04,226.54,134.4,198.18,568.14,48.14,31.7,208.37,12.58,37.73,7.81,1.49,1.73,25.15,14.31,32.99,215.13,2.6,15.18,0.87,3.04,17.35,4.23,0.0,1.73,0.42,4.84,8.94,34.3
22.87,1.22,10.59,6.51,0.81,4.49,2.04,13.03,17.1,64.52,5.31,4.9,15.47,6.11,24.91,1.22,24.43,32.57,3.66,94.06,7.74,18.32,20.01,3.27,2.86,2.44,347.08,184.57,152.28,500.41,15.88,4.08,86.97,2.85,19.95,1.22,1.33,0.41,37.05,4.07,39.5,168.64,3.26,13.03,0.41,1.63,10.59,8.57,0.0,2.85,0.41,4.09,8.13,21.25
25.22,0.0,0.42,0.0,0.0,0.0,0.0,3.34,5.85,5.7,10.17,0.0,2.51,0.84,2.85,12.12,10.03,14.21,0.42,49.33,7.53,7.11,7.73,2.85,0.0,0.42,178.6,87.47,239.97,515.47,29.68,10.98,162.33,9.62,42.64,1.25,1.45,0.84,27.59,30.52,44.73,262.0,0.84,15.89,0.42,0.42,5.43,10.58,0.0,0.84,0.0,3.93,6.49,23.33
12.32,0.8,9.26,2.01,2.82,1.7,0.0,1.21,11.67,8.92,0.42,1.27,5.23,2.82,8.07,1.21,8.05,16.1,2.41,60.76,2.01,17.3,8.07,1.7,0.85,1.61,229.92,133.02,181.09,546.66,28.57,6.8,129.62,12.47,28.17,2.82,1.42,2.01,43.86,6.44,61.14,295.79,10.06,28.97,6.44,2.82,23.74,2.55,0.0,4.83,0.0,3.88,6.89,27.68
