abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
99.4,0.0,0.4,4.04,0.0,0.0,0.81,5.65,4.84,1.2,0.0,2.4,12.11,-1.61,13.23,4.84,12.52,14.13,3.23,34.72,5.25,29.07,7.62,3.61,0.0,2.42,179.56,103.41,282.6,583.77,44.82,48.5,306.61,18.97,79.13,5.25,1.64,5.25,14.53,4.44,16.96,157.11,1.21,14.13,0.4,1.21,2.83,0.4,0.0,0.81,0.0,6.14,7.34,19.11
68.49,0.85,0.85,0.43,0.0,0.0,0.43,2.55,1.7,0.42,8.4,0.84,8.52,0.0,10.08,11.07,11.07,15.75,1.28,44.27,4.26,12.77,13.45,5.88,0.84,0.85,202.1,123.11,268.62,663.12,77.48,41.6,246.64,18.73,94.93,7.66,1.65,4.26,15.75,1.28,17.04,181.51,1.7,21.29,0.0,0.85,11.07,7.14,0.0,0.43,14.29,6.63,9.91,33.48
94.71,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.28,1.27,1.69,0.0,2.98,-2.98,1.69,11.48,10.2,17.43,0.43,40.82,0.43,16.58,7.19,2.54,1.27,0.0,146.3,76.11,213.86,683.94,114.37,62.16,337.0,32.74,85.03,10.63,1.66,3.83,14.88,1.7,18.27,202.11,0.43,9.78,0.0,1.7,11.9,0.42,0.0,0.0,0.85,9.12,11.64,53.98
132.13,0.43,0.87,1.3,0.0,0.0,1.3,4.33,3.03,5.15,0.0,1.29,12.57,1.3,10.3,13.87,14.74,22.97,3.03,57.65,2.17,22.11,10.3,1.72,0.0,0.87,205.06,117.98,246.21,629.98,66.32,52.77,354.78,37.71,69.79,6.94,1.58,2.6,9.1,0.43,14.73,205.92,3.9,22.97,0.87,1.73,8.24,9.87,0.43,0.43,0.0,5.92,9.99,26.74
107.9,0.0,2.87,2.87,1.64,0.0,1.23,2.87,6.15,1.63,0.0,1.63,6.56,0.82,4.07,11.48,24.18,17.21,2.05,46.72,7.38,31.97,3.66,1.63,0.81,1.23,205.21,107.49,220.9,524.98,47.54,32.57,246.34,18.03,46.31,0.82,1.5,9.02,17.21,2.05,17.61,121.74,0.82,17.21,0.0,0.82,4.92,4.48,0.81,0.41,0.41,6.48,10.11,42.07
80.51,0.0,0.85,0.0,0.0,0.0,0.0,1.7,0.85,1.27,6.36,0.0,13.63,3.41,8.05,7.24,10.64,7.66,0.85,22.99,0.0,14.05,3.81,2.97,0.0,0.0,190.68,108.9,255.85,598.04,83.01,37.71,256.36,27.67,70.24,1.28,1.6,3.41,2.98,10.22,25.1,192.37,2.13,14.47,1.28,1.28,3.41,19.92,0.42,0.0,5.93,6.63,10.62,24.37
146.76,0.0,1.69,1.27,0.0,0.42,0.84,2.95,7.6,0.0,0.0,0.42,6.75,0.42,7.15,9.29,20.26,19.42,2.11,40.1,5.49,11.4,6.73,1.26,0.0,0.84,207.32,64.76,262.98,606.75,70.07,30.28,330.53,28.28,74.29,2.95,1.52,3.8,12.66,2.11,13.92,125.74,1.27,15.2,0.0,0.0,6.75,5.89,0.0,0.42,1.68,7.99,12.51,43.02
51.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,6.85,0.0,2.56,11.55,2.14,5.99,0.0,16.26,0.43,11.55,2.56,2.56,0.0,0.0,101.24,66.21,278.99,762.94,150.2,54.25,341.31,31.66,118.53,6.85,1.63,11.13,6.85,0.43,13.69,132.85,0.0,3.85,0.0,5.13,2.57,0.0,0.0,0.0,3.42,10.06,14.1,44.88
71.8,0.0,0.0,0.44,0.0,0.0,0.0,1.33,3.56,0.0,0.0,0.0,10.65,0.0,2.15,5.78,5.78,9.33,0.44,30.22,2.22,12.44,7.74,6.88,0.43,0.44,120.81,72.66,321.78,764.44,93.33,36.97,273.86,19.11,117.33,4.44,1.59,5.33,34.22,0.89,19.11,110.06,0.0,6.22,0.0,4.44,8.0,0.0,0.0,0.0,12.04,6.52,10.87,36.52
53.3,0.42,0.0,0.42,0.0,0.0,0.0,0.0,4.19,1.63,0.0,0.0,8.81,-0.42,12.21,10.47,10.05,18.85,3.35,47.76,3.35,12.15,11.39,13.83,0.81,0.0,173.72,113.1,269.79,679.93,65.35,30.51,253.05,15.5,76.25,7.96,1.62,4.19,18.85,3.35,17.6,107.81,1.68,14.24,0.84,1.26,1.26,0.41,0.0,0.0,39.46,5.46,8.56,28.25
58.8,6.26,2.92,7.09,0.0,0.82,5.0,0.83,0.0,2.88,0.82,3.29,5.83,1.67,4.52,16.26,7.92,14.18,0.0,52.54,1.67,13.76,15.62,3.7,0.0,0.0,188.73,89.64,293.16,631.93,63.8,37.83,289.88,21.27,98.42,3.34,1.58,3.75,15.85,3.75,14.17,63.73,1.25,13.76,0.0,1.25,11.26,1.23,0.0,1.67,12.75,5.98,10.58,31.41
73.96,0.8,2.0,1.6,0.4,0.0,0.4,1.2,4.01,1.97,1.18,1.57,1.6,-1.6,2.36,18.84,16.03,17.64,0.8,56.91,4.01,12.42,13.77,7.08,0.39,0.0,165.62,98.35,279.76,658.12,70.94,51.53,262.39,19.24,92.59,4.01,1.75,3.21,18.44,3.61,15.63,173.49,0.8,8.82,0.0,1.2,7.21,2.36,0.0,0.4,52.71,4.99,9.25,26.32
90.47,0.0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,2.66,0.0,1.88,5.31,11.37,11.75,0.0,25.39,0.76,4.93,7.88,4.88,0.0,0.38,112.99,81.46,322.47,761.38,142.1,72.45,330.33,32.59,148.54,2.27,1.63,4.17,15.92,3.79,14.42,155.41,4.55,18.57,0.0,0.76,3.03,2.25,0.0,0.38,36.04,19.02,14.05,51.22
38.54,1.32,3.31,1.32,0.66,0.0,0.0,0.66,3.31,0.0,0.0,0.65,3.97,-1.32,3.27,8.6,15.22,27.13,1.99,72.8,6.62,18.53,18.94,3.92,0.0,1.32,208.36,126.71,229.65,622.1,52.28,43.76,227.96,19.19,63.53,3.31,1.53,0.0,31.11,0.66,24.49,240.37,1.32,18.53,0.66,0.66,8.6,2.61,0.0,0.0,0.0,4.6,8.57,27.89
40.79,0.0,0.0,0.44,0.0,0.0,0.0,0.89,3.11,0.0,0.0,0.86,12.43,-0.44,3.86,4.88,6.21,7.1,0.89,35.95,4.44,16.42,12.02,4.72,0.0,0.89,148.13,85.44,300.49,698.18,75.01,27.91,263.63,23.52,106.52,2.66,1.49,8.43,32.4,0.44,15.53,73.42,0.0,13.32,0.0,1.33,1.33,0.86,0.0,0.44,40.36,8.58,12.16,42.94
62.58,0.0,0.0,0.44,0.0,0.0,0.0,0.88,1.75,0.0,0.43,0.43,2.63,-6.13,3.86,7.89,7.01,14.46,1.31,47.77,3.51,7.89,10.72,5.57,0.43,0.44,206.17,72.01,249.34,744.08,81.95,43.72,266.61,18.84,84.57,41.19,1.59,2.63,10.52,3.07,18.4,170.17,0.88,7.01,0.0,2.19,7.45,0.43,0.0,0.0,44.15,7.05,11.47,32.8
41.99,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.17,0.0,0.0,0.0,11.72,0.0,1.22,8.68,2.6,3.91,0.87,25.61,0.87,18.23,8.97,4.08,0.41,0.0,109.25,53.4,309.9,621.26,60.33,48.1,228.7,16.06,92.45,2.6,1.54,6.94,15.19,12.59,16.92,123.93,0.43,12.15,0.0,0.43,7.38,0.41,0.0,0.0,49.33,7.35,10.79,40.56
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,3.29,0.0,0.0,6.39,1.28,1.23,17.47,4.69,4.69,0.0,32.81,0.85,10.23,9.86,9.04,0.0,0.0,112.21,54.67,336.17,582.45,41.75,37.81,178.38,15.76,89.48,2.98,1.53,8.1,20.88,10.65,15.76,127.83,1.28,9.37,0.85,0.85,3.41,0.82,0.0,0.85,48.09,9.11,12.15,44.91
36.12,0.0,0.0,0.44,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,13.62,-0.44,2.55,7.03,1.32,11.87,1.32,45.27,0.88,7.03,15.3,3.82,0.0,0.0,119.42,109.22,395.6,701.98,43.07,44.62,175.1,23.74,122.64,1.76,1.55,5.71,22.42,5.71,18.02,90.95,0.0,5.27,0.0,0.88,3.52,0.0,0.0,0.0,27.62,6.11,9.6,43.4
